Energy,xx,yy,zz,xy,xz,yz
14.0038,0.7356,0.7356,0.7356,0.0291,0.0291,0.0291
14.0405,0.7250,0.7250,0.7250,0.0415,0.0415,0.0415
14.0773,0.7235,0.7235,0.7235,0.0552,0.0552,0.0552
14.1140,0.7142,0.7142,0.7142,0.0549,0.0549,0.0549
14.1508,0.6904,0.6904,0.6904,0.0457,0.0457,0.0457
14.1876,0.6743,0.6743,0.6743,0.0432,0.0432,0.0432
14.2243,0.6654,0.6654,0.6654,0.0425,0.0425,0.0425
14.2611,0.6553,0.6553,0.6553,0.0377,0.0377,0.0377
14.2978,0.6406,0.6406,0.6406,0.0295,0.0295,0.0295
14.3346,0.6229,0.6229,0.6229,0.0207,0.0207,0.0207
14.3713,0.6197,0.6197,0.6197,0.0141,0.0141,0.0141
14.4081,0.6020,0.6020,0.6020,0.0164,0.0164,0.0164
14.4448,0.6081,0.6081,0.6081,0.0170,0.0170,0.0170
14.4816,0.6295,0.6295,0.6295,0.0170,0.0170,0.0170
14.5184,0.6536,0.6536,0.6536,0.0168,0.0168,0.0168
14.5551,0.6602,0.6602,0.6602,0.0206,0.0206,0.0206
14.5919,0.6583,0.6583,0.6583,0.0213,0.0213,0.0213
14.6286,0.6523,0.6523,0.6523,0.0184,0.0184,0.0184
14.6654,0.6471,0.6471,0.6471,0.0136,0.0136,0.0136
14.7021,0.6350,0.6350,0.6350,0.0114,0.0114,0.0114
14.7389,0.6156,0.6156,0.6156,0.0109,0.0109,0.0109
14.7756,0.5935,0.5935,0.5935,0.0109,0.0109,0.0109
14.8124,0.5739,0.5739,0.5739,0.0125,0.0125,0.0125
14.8491,0.5776,0.5776,0.5776,0.0132,0.0132,0.0132
14.8859,0.5770,0.5770,0.5770,0.0132,0.0132,0.0132
14.9227,0.5723,0.5723,0.5723,0.0146,0.0146,0.0146
14.9594,0.5831,0.5831,0.5831,0.0012,0.0012,0.0012
14.9962,0.5877,0.5877,0.5877,-0.0022,-0.0022,-0.0022
15.0329,0.5735,0.5735,0.5735,-0.0012,-0.0012,-0.0012
15.0697,0.5564,0.5564,0.5564,0.0046,0.0046,0.0046
15.1064,0.5408,0.5408,0.5408,0.0101,0.0101,0.0101
15.1432,0.5215,0.5215,0.5215,0.0083,0.0083,0.0083
15.1799,0.5186,0.5186,0.5186,0.0054,0.0054,0.0054
15.2167,0.5259,0.5259,0.5259,0.0028,0.0028,0.0028
15.2535,0.5377,0.5377,0.5377,0.0015,0.0015,0.0015
15.2902,0.5478,0.5478,0.5478,0.0018,0.0018,0.0018
15.3270,0.5542,0.5542,0.5542,0.0030,0.0030,0.0030
15.3637,0.5698,0.5698,0.5698,0.0032,0.0032,0.0032
15.4005,0.6440,0.6440,0.6440,-0.0154,-0.0154,-0.0154
15.4372,0.5926,0.5926,0.5926,-0.0052,-0.0052,-0.0052
15.4740,0.5812,0.5812,0.5812,-0.0103,-0.0103,-0.0103
15.5107,0.5714,0.5714,0.5714,-0.0105,-0.0105,-0.0105
15.5475,0.5540,0.5540,0.5540,-0.0111,-0.0111,-0.0111
15.5843,0.5427,0.5427,0.5427,-0.0109,-0.0109,-0.0109
15.6210,0.5171,0.5171,0.5171,-0.0041,-0.0041,-0.0041
15.6578,0.5275,0.5275,0.5275,0.0014,0.0014,0.0014
15.6945,0.5399,0.5399,0.5399,0.0117,0.0117,0.0117
15.7313,0.5192,0.5192,0.5192,0.0187,0.0187,0.0187
15.7680,0.5142,0.5142,0.5142,0.0243,0.0243,0.0243
15.8048,0.5292,0.5292,0.5292,0.0333,0.0333,0.0333
15.8415,0.5547,0.5547,0.5547,0.0483,0.0483,0.0483
15.8783,0.5296,0.5296,0.5296,0.0270,0.0270,0.0270
15.9151,0.5062,0.5062,0.5062,0.0160,0.0160,0.0160
15.9518,0.4952,0.4952,0.4952,0.0183,0.0183,0.0183
15.9886,0.4876,0.4876,0.4876,0.0182,0.0182,0.0182
16.0253,0.5001,0.5001,0.5001,0.0139,0.0139,0.0139
16.0621,0.5600,0.5600,0.5600,0.0048,0.0048,0.0048
16.0988,0.5631,0.5631,0.5631,0.0025,0.0025,0.0025
16.1356,0.5178,0.5178,0.5178,0.0028,0.0028,0.0028
16.1723,0.4857,0.4857,0.4857,0.0074,0.0074,0.0074
16.2091,0.4812,0.4812,0.4812,0.0072,0.0072,0.0072
16.2459,0.4815,0.4815,0.4815,0.0083,0.0083,0.0083
16.2826,0.4899,0.4899,0.4899,0.0110,0.0110,0.0110
16.3194,0.5020,0.5020,0.5020,0.0155,0.0155,0.0155
16.3561,0.5083,0.5083,0.5083,0.0178,0.0178,0.0178
16.3929,0.5064,0.5064,0.5064,0.0172,0.0172,0.0172
16.4296,0.5011,0.5011,0.5011,0.0167,0.0167,0.0167
16.4664,0.5131,0.5131,0.5131,0.0151,0.0151,0.0151
16.5031,0.5527,0.5527,0.5527,0.0124,0.0124,0.0124
16.5399,0.5856,0.5856,0.5856,0.0075,0.0075,0.0075
16.5766,0.5647,0.5647,0.5647,0.0084,0.0084,0.0084
16.6134,0.5221,0.5221,0.5221,0.0236,0.0236,0.0236
16.6502,0.4596,0.4596,0.4596,-0.0038,-0.0038,-0.0038
16.6869,0.4567,0.4567,0.4567,-0.0050,-0.0050,-0.0050
16.7237,0.4640,0.4640,0.4640,-0.0057,-0.0057,-0.0057
16.7604,0.4655,0.4655,0.4655,-0.0089,-0.0089,-0.0089
16.7972,0.4820,0.4820,0.4820,-0.0182,-0.0182,-0.0182
16.8339,0.4818,0.4818,0.4818,-0.0191,-0.0191,-0.0191
16.8707,0.4668,0.4668,0.4668,-0.0148,-0.0148,-0.0148
16.9074,0.4768,0.4768,0.4768,-0.0184,-0.0184,-0.0184
16.9442,0.4670,0.4670,0.4670,-0.0118,-0.0118,-0.0118
16.9810,0.4647,0.4647,0.4647,-0.0152,-0.0152,-0.0152
17.0177,0.4547,0.4547,0.4547,-0.0158,-0.0158,-0.0158
17.0545,0.4407,0.4407,0.4407,-0.0108,-0.0108,-0.0108
17.0912,0.4120,0.4120,0.4120,-0.0027,-0.0027,-0.0027
17.1280,0.4138,0.4138,0.4138,-0.0064,-0.0064,-0.0064
17.1647,0.3925,0.3925,0.3925,-0.0012,-0.0012,-0.0012
17.2015,0.3857,0.3857,0.3857,-0.0020,-0.0020,-0.0020
17.2382,0.3848,0.3848,0.3848,-0.0037,-0.0037,-0.0037
17.2750,0.3949,0.3949,0.3949,-0.0047,-0.0047,-0.0047
17.3118,0.4040,0.4040,0.4040,-0.0050,-0.0050,-0.0050
17.3485,0.4108,0.4108,0.4108,-0.0072,-0.0072,-0.0072
17.3853,0.4068,0.4068,0.4068,-0.0063,-0.0063,-0.0063
17.4220,0.3814,0.3814,0.3814,-0.0007,-0.0007,-0.0007
17.4588,0.3505,0.3505,0.3505,0.0068,0.0068,0.0068
17.4955,0.3334,0.3334,0.3334,0.0095,0.0095,0.0095
17.5323,0.3214,0.3214,0.3214,0.0103,0.0103,0.0103
17.5690,0.3122,0.3122,0.3122,0.0110,0.0110,0.0110
17.6058,0.3167,0.3167,0.3167,0.0111,0.0111,0.0111
17.6426,0.3265,0.3265,0.3265,0.0106,0.0106,0.0106
17.6793,0.3285,0.3285,0.3285,0.0067,0.0067,0.0067
17.7161,0.3242,0.3242,0.3242,0.0037,0.0037,0.0037
17.7528,0.3167,0.3167,0.3167,0.0001,0.0001,0.0001
17.7896,0.3147,0.3147,0.3147,0.0006,0.0006,0.0006
17.8263,0.3136,0.3136,0.3136,0.0016,0.0016,0.0016
17.8631,0.3118,0.3118,0.3118,0.0031,0.0031,0.0031
17.8998,0.3093,0.3093,0.3093,0.0042,0.0042,0.0042
17.9366,0.3006,0.3006,0.3006,0.0047,0.0047,0.0047
17.9734,0.2931,0.2931,0.2931,0.0051,0.0051,0.0051
18.0101,0.2896,0.2896,0.2896,0.0052,0.0052,0.0052
18.0469,0.2879,0.2879,0.2879,0.0058,0.0058,0.0058
18.0836,0.2883,0.2883,0.2883,0.0062,0.0062,0.0062
18.1204,0.2979,0.2979,0.2979,0.0067,0.0067,0.0067
18.1571,0.2932,0.2932,0.2932,0.0069,0.0069,0.0069
18.1939,0.2798,0.2798,0.2798,0.0082,0.0082,0.0082
18.2306,0.2880,0.2880,0.2880,0.0050,0.0050,0.0050
18.2674,0.2961,0.2961,0.2961,0.0009,0.0009,0.0009
18.3041,0.2907,0.2907,0.2907,0.0000,0.0000,0.0000
18.3409,0.2882,0.2882,0.2882,-0.0007,-0.0007,-0.0007
18.3777,0.2877,0.2877,0.2877,-0.0001,-0.0001,-0.0001
18.4144,0.2899,0.2899,0.2899,0.0004,0.0004,0.0004
18.4512,0.2871,0.2871,0.2871,0.0008,0.0008,0.0008
18.4879,0.2862,0.2862,0.2862,0.0007,0.0007,0.0007
18.5247,0.2887,0.2887,0.2887,0.0009,0.0009,0.0009
18.5614,0.2787,0.2787,0.2787,0.0025,0.0025,0.0025
18.5982,0.2675,0.2675,0.2675,0.0040,0.0040,0.0040
18.6349,0.2570,0.2570,0.2570,0.0045,0.0045,0.0045
18.6717,0.2510,0.2510,0.2510,0.0045,0.0045,0.0045
18.7085,0.2523,0.2523,0.2523,0.0043,0.0043,0.0043
18.7452,0.2598,0.2598,0.2598,0.0042,0.0042,0.0042
18.7820,0.2686,0.2686,0.2686,0.0030,0.0030,0.0030
18.8187,0.2738,0.2738,0.2738,0.0014,0.0014,0.0014
18.8555,0.2714,0.2714,0.2714,-0.0020,-0.0020,-0.0020
18.8922,0.2756,0.2756,0.2756,-0.0038,-0.0038,-0.0038
18.9290,0.2776,0.2776,0.2776,-0.0045,-0.0045,-0.0045
18.9657,0.2680,0.2680,0.2680,-0.0015,-0.0015,-0.0015
19.0025,0.2676,0.2676,0.2676,-0.0011,-0.0011,-0.0011
19.0393,0.2668,0.2668,0.2668,-0.0005,-0.0005,-0.0005
19.0760,0.2681,0.2681,0.2681,0.0000,0.0000,0.0000
19.1128,0.2684,0.2684,0.2684,0.0009,0.0009,0.0009
19.1495,0.2700,0.2700,0.2700,0.0020,0.0020,0.0020
19.1863,0.2753,0.2753,0.2753,0.0033,0.0033,0.0033
19.2230,0.2846,0.2846,0.2846,0.0019,0.0019,0.0019
19.2598,0.2809,0.2809,0.2809,0.0007,0.0007,0.0007
19.2965,0.2780,0.2780,0.2780,-0.0011,-0.0011,-0.0011
19.3333,0.2764,0.2764,0.2764,-0.0021,-0.0021,-0.0021
19.3701,0.2789,0.2789,0.2789,-0.0034,-0.0034,-0.0034
19.4068,0.2787,0.2787,0.2787,-0.0042,-0.0042,-0.0042
19.4436,0.2738,0.2738,0.2738,-0.0030,-0.0030,-0.0030
19.4803,0.2694,0.2694,0.2694,-0.0020,-0.0020,-0.0020
19.5171,0.2631,0.2631,0.2631,-0.0005,-0.0005,-0.0005
19.5538,0.2560,0.2560,0.2560,0.0002,0.0002,0.0002
19.5906,0.2503,0.2503,0.2503,0.0002,0.0002,0.0002
19.6273,0.2456,0.2456,0.2456,-0.0013,-0.0013,-0.0013
19.6641,0.2431,0.2431,0.2431,-0.0033,-0.0033,-0.0033
19.7009,0.2427,0.2427,0.2427,-0.0062,-0.0062,-0.0062
19.7376,0.2442,0.2442,0.2442,-0.0086,-0.0086,-0.0086
19.7744,0.2505,0.2505,0.2505,-0.0110,-0.0110,-0.0110
19.8111,0.2598,0.2598,0.2598,-0.0140,-0.0140,-0.0140
19.8479,0.2730,0.2730,0.2730,-0.0169,-0.0169,-0.0169
19.8846,0.2766,0.2766,0.2766,-0.0210,-0.0210,-0.0210
19.9214,0.2815,0.2815,0.2815,-0.0221,-0.0221,-0.0221
19.9581,0.2778,0.2778,0.2778,-0.0207,-0.0207,-0.0207
19.9949,0.2737,0.2737,0.2737,-0.0204,-0.0204,-0.0204
20.0316,0.2638,0.2638,0.2638,-0.0192,-0.0192,-0.0192
20.0684,0.2544,0.2544,0.2544,-0.0166,-0.0166,-0.0166
20.1052,0.2475,0.2475,0.2475,-0.0143,-0.0143,-0.0143
20.1419,0.2424,0.2424,0.2424,-0.0128,-0.0128,-0.0128
20.1787,0.2431,0.2431,0.2431,-0.0128,-0.0128,-0.0128
20.2154,0.2457,0.2457,0.2457,-0.0120,-0.0120,-0.0120
20.2522,0.2427,0.2427,0.2427,-0.0102,-0.0102,-0.0102
20.2889,0.2380,0.2380,0.2380,-0.0073,-0.0073,-0.0073
20.3257,0.2349,0.2349,0.2349,-0.0058,-0.0058,-0.0058
20.3624,0.2386,0.2386,0.2386,-0.0061,-0.0061,-0.0061
20.3992,0.2422,0.2422,0.2422,-0.0073,-0.0073,-0.0073
20.4360,0.2456,0.2456,0.2456,-0.0081,-0.0081,-0.0081
20.4727,0.2470,0.2470,0.2470,-0.0085,-0.0085,-0.0085
20.5095,0.2434,0.2434,0.2434,-0.0066,-0.0066,-0.0066
20.5462,0.2326,0.2326,0.2326,-0.0042,-0.0042,-0.0042
20.5830,0.2309,0.2309,0.2309,-0.0045,-0.0045,-0.0045
20.6197,0.2255,0.2255,0.2255,-0.0039,-0.0039,-0.0039
20.6565,0.2237,0.2237,0.2237,-0.0048,-0.0048,-0.0048
20.6932,0.2235,0.2235,0.2235,-0.0065,-0.0065,-0.0065
20.7300,0.2227,0.2227,0.2227,-0.0083,-0.0083,-0.0083
20.7668,0.2214,0.2214,0.2214,-0.0102,-0.0102,-0.0102
20.8035,0.2284,0.2284,0.2284,-0.0146,-0.0146,-0.0146
20.8403,0.2368,0.2368,0.2368,-0.0179,-0.0179,-0.0179
20.8770,0.2347,0.2347,0.2347,-0.0179,-0.0179,-0.0179
20.9138,0.2239,0.2239,0.2239,-0.0148,-0.0148,-0.0148
20.9505,0.2126,0.2126,0.2126,-0.0109,-0.0109,-0.0109
20.9873,0.2103,0.2103,0.2103,-0.0086,-0.0086,-0.0086
21.0240,0.2011,0.2011,0.2011,-0.0054,-0.0054,-0.0054
21.0608,0.1900,0.1900,0.1900,-0.0031,-0.0031,-0.0031
21.0976,0.1814,0.1814,0.1814,-0.0017,-0.0017,-0.0017
21.1343,0.1742,0.1742,0.1742,0.0003,0.0003,0.0003
21.1711,0.1688,0.1688,0.1688,0.0034,0.0034,0.0034
21.2078,0.1645,0.1645,0.1645,0.0035,0.0035,0.0035
21.2446,0.1614,0.1614,0.1614,0.0034,0.0034,0.0034
21.2813,0.1616,0.1616,0.1616,0.0031,0.0031,0.0031
21.3181,0.1641,0.1641,0.1641,0.0028,0.0028,0.0028
21.3548,0.1626,0.1626,0.1626,0.0037,0.0037,0.0037
21.3916,0.1589,0.1589,0.1589,0.0052,0.0052,0.0052
21.4284,0.1589,0.1589,0.1589,0.0065,0.0065,0.0065
21.4651,0.1648,0.1648,0.1648,0.0070,0.0070,0.0070
21.5019,0.1614,0.1614,0.1614,0.0075,0.0075,0.0075
21.5386,0.1596,0.1596,0.1596,0.0075,0.0075,0.0075
21.5754,0.1580,0.1580,0.1580,0.0073,0.0073,0.0073
21.6121,0.1582,0.1582,0.1582,0.0075,0.0075,0.0075
21.6489,0.1540,0.1540,0.1540,0.0078,0.0078,0.0078
21.6856,0.1520,0.1520,0.1520,0.0062,0.0062,0.0062
21.7224,0.1527,0.1527,0.1527,0.0040,0.0040,0.0040
21.7591,0.1467,0.1467,0.1467,0.0034,0.0034,0.0034
21.7959,0.1461,0.1461,0.1461,0.0034,0.0034,0.0034
21.8327,0.1478,0.1478,0.1478,0.0039,0.0039,0.0039
21.8694,0.1461,0.1461,0.1461,0.0036,0.0036,0.0036
21.9062,0.1449,0.1449,0.1449,0.0034,0.0034,0.0034
21.9429,0.1444,0.1444,0.1444,0.0036,0.0036,0.0036
21.9797,0.1451,0.1451,0.1451,0.0029,0.0029,0.0029
22.0164,0.1435,0.1435,0.1435,0.0026,0.0026,0.0026
22.0532,0.1440,0.1440,0.1440,0.0030,0.0030,0.0030
22.0899,0.1406,0.1406,0.1406,0.0028,0.0028,0.0028
22.1267,0.1378,0.1378,0.1378,0.0026,0.0026,0.0026
22.1635,0.1400,0.1400,0.1400,0.0014,0.0014,0.0014
22.2002,0.1479,0.1479,0.1479,0.0004,0.0004,0.0004
22.2370,0.1537,0.1537,0.1537,0.0007,0.0007,0.0007
22.2737,0.1536,0.1536,0.1536,0.0011,0.0011,0.0011
22.3105,0.1492,0.1492,0.1492,0.0031,0.0031,0.0031
22.3472,0.1472,0.1472,0.1472,0.0050,0.0050,0.0050
22.3840,0.1413,0.1413,0.1413,0.0049,0.0049,0.0049
22.4207,0.1345,0.1345,0.1345,0.0037,0.0037,0.0037
22.4575,0.1317,0.1317,0.1317,0.0034,0.0034,0.0034
22.4943,0.1338,0.1338,0.1338,0.0042,0.0042,0.0042
22.5310,0.1336,0.1336,0.1336,0.0036,0.0036,0.0036
22.5678,0.1362,0.1362,0.1362,0.0029,0.0029,0.0029
22.6045,0.1491,0.1491,0.1491,-0.0009,-0.0009,-0.0009
22.6413,0.1423,0.1423,0.1423,-0.0011,-0.0011,-0.0011
22.6780,0.1417,0.1417,0.1417,-0.0035,-0.0035,-0.0035
22.7148,0.1429,0.1429,0.1429,-0.0054,-0.0054,-0.0054
22.7515,0.1382,0.1382,0.1382,-0.0033,-0.0033,-0.0033
22.7883,0.1322,0.1322,0.1322,0.0000,0.0000,0.0000
22.8251,0.1322,0.1322,0.1322,0.0021,0.0021,0.0021
22.8618,0.1340,0.1340,0.1340,0.0022,0.0022,0.0022
22.8986,0.1361,0.1361,0.1361,0.0015,0.0015,0.0015
22.9353,0.1382,0.1382,0.1382,0.0007,0.0007,0.0007
22.9721,0.1389,0.1389,0.1389,0.0013,0.0013,0.0013
23.0088,0.1378,0.1378,0.1378,0.0006,0.0006,0.0006
23.0456,0.1305,0.1305,0.1305,0.0004,0.0004,0.0004
23.0823,0.1247,0.1247,0.1247,0.0005,0.0005,0.0005
23.1191,0.1195,0.1195,0.1195,0.0006,0.0006,0.0006
23.1559,0.1142,0.1142,0.1142,0.0001,0.0001,0.0001
23.1926,0.1188,0.1188,0.1188,-0.0003,-0.0003,-0.0003
23.2294,0.1300,0.1300,0.1300,-0.0010,-0.0010,-0.0010
23.2661,0.1296,0.1296,0.1296,-0.0025,-0.0025,-0.0025
23.3029,0.1306,0.1306,0.1306,-0.0053,-0.0053,-0.0053
23.3396,0.1289,0.1289,0.1289,-0.0071,-0.0071,-0.0071
23.3764,0.1229,0.1229,0.1229,-0.0060,-0.0060,-0.0060
23.4131,0.1182,0.1182,0.1182,-0.0045,-0.0045,-0.0045
23.4499,0.1160,0.1160,0.1160,-0.0036,-0.0036,-0.0036
23.4866,0.1193,0.1193,0.1193,-0.0034,-0.0034,-0.0034
23.5234,0.1264,0.1264,0.1264,-0.0039,-0.0039,-0.0039
23.5602,0.1299,0.1299,0.1299,-0.0045,-0.0045,-0.0045
23.5969,0.1311,0.1311,0.1311,-0.0061,-0.0061,-0.0061
23.6337,0.1288,0.1288,0.1288,-0.0058,-0.0058,-0.0058
23.6704,0.1266,0.1266,0.1266,-0.0052,-0.0052,-0.0052
23.7072,0.1250,0.1250,0.1250,-0.0059,-0.0059,-0.0059
23.7439,0.1222,0.1222,0.1222,-0.0063,-0.0063,-0.0063
23.7807,0.1235,0.1235,0.1235,-0.0060,-0.0060,-0.0060
23.8174,0.1259,0.1259,0.1259,-0.0056,-0.0056,-0.0056
23.8542,0.1231,0.1231,0.1231,-0.0042,-0.0042,-0.0042
23.8910,0.1205,0.1205,0.1205,0.0022,0.0022,0.0022
23.9277,0.1131,0.1131,0.1131,-0.0006,-0.0006,-0.0006
23.9645,0.1124,0.1124,0.1124,0.0002,0.0002,0.0002
24.0012,0.1141,0.1141,0.1141,0.0018,0.0018,0.0018
24.0380,0.1201,0.1201,0.1201,0.0043,0.0043,0.0043
24.0747,0.1218,0.1218,0.1218,0.0050,0.0050,0.0050
24.1115,0.1245,0.1245,0.1245,0.0053,0.0053,0.0053
24.1482,0.1289,0.1289,0.1289,0.0039,0.0039,0.0039
24.1850,0.1286,0.1286,0.1286,0.0024,0.0024,0.0024
24.2218,0.1263,0.1263,0.1263,-0.0001,-0.0001,-0.0001
24.2585,0.1165,0.1165,0.1165,-0.0007,-0.0007,-0.0007
24.2953,0.1155,0.1155,0.1155,-0.0004,-0.0004,-0.0004
24.3320,0.1162,0.1162,0.1162,-0.0004,-0.0004,-0.0004
24.3688,0.1184,0.1184,0.1184,-0.0003,-0.0003,-0.0003
24.4055,0.1237,0.1237,0.1237,0.0001,0.0001,0.0001
24.4423,0.1261,0.1261,0.1261,0.0003,0.0003,0.0003
24.4790,0.1313,0.1313,0.1313,-0.0006,-0.0006,-0.0006
24.5158,0.1309,0.1309,0.1309,-0.0012,-0.0012,-0.0012
24.5526,0.1270,0.1270,0.1270,-0.0018,-0.0018,-0.0018
24.5893,0.1249,0.1249,0.1249,-0.0024,-0.0024,-0.0024
24.6261,0.1221,0.1221,0.1221,-0.0029,-0.0029,-0.0029
24.6628,0.1182,0.1182,0.1182,-0.0031,-0.0031,-0.0031
24.6996,0.1188,0.1188,0.1188,-0.0021,-0.0021,-0.0021
24.7363,0.1159,0.1159,0.1159,-0.0022,-0.0022,-0.0022
24.7731,0.1138,0.1138,0.1138,-0.0041,-0.0041,-0.0041
24.8098,0.1162,0.1162,0.1162,-0.0055,-0.0055,-0.0055
24.8466,0.1216,0.1216,0.1216,-0.0056,-0.0056,-0.0056
24.8834,0.1195,0.1195,0.1195,-0.0043,-0.0043,-0.0043
24.9201,0.1166,0.1166,0.1166,-0.0027,-0.0027,-0.0027
24.9569,0.1147,0.1147,0.1147,-0.0024,-0.0024,-0.0024
24.9936,0.1201,0.1201,0.1201,-0.0035,-0.0035,-0.0035
25.0304,0.1186,0.1186,0.1186,-0.0044,-0.0044,-0.0044
25.0671,0.1067,0.1067,0.1067,-0.0029,-0.0029,-0.0029
25.1039,0.1067,0.1067,0.1067,-0.0038,-0.0038,-0.0038
25.1406,0.1081,0.1081,0.1081,-0.0067,-0.0067,-0.0067
25.1774,0.1078,0.1078,0.1078,-0.0070,-0.0070,-0.0070
25.2141,0.1105,0.1105,0.1105,-0.0076,-0.0076,-0.0076
25.2509,0.1069,0.1069,0.1069,-0.0078,-0.0078,-0.0078
25.2877,0.1052,0.1052,0.1052,-0.0086,-0.0086,-0.0086
25.3244,0.0999,0.0999,0.0999,-0.0079,-0.0079,-0.0079
25.3612,0.0965,0.0965,0.0965,-0.0080,-0.0080,-0.0080
25.3979,0.0958,0.0958,0.0958,-0.0086,-0.0086,-0.0086
25.4347,0.0990,0.0990,0.0990,-0.0093,-0.0093,-0.0093
25.4714,0.0977,0.0977,0.0977,-0.0097,-0.0097,-0.0097
25.5082,0.0941,0.0941,0.0941,-0.0080,-0.0080,-0.0080
25.5449,0.0967,0.0967,0.0967,-0.0074,-0.0074,-0.0074
25.5817,0.0976,0.0976,0.0976,-0.0070,-0.0070,-0.0070
25.6185,0.0970,0.0970,0.0970,-0.0067,-0.0067,-0.0067
25.6552,0.0962,0.0962,0.0962,-0.0063,-0.0063,-0.0063
25.6920,0.0957,0.0957,0.0957,-0.0055,-0.0055,-0.0055
25.7287,0.1027,0.1027,0.1027,-0.0044,-0.0044,-0.0044
25.7655,0.1039,0.1039,0.1039,-0.0040,-0.0040,-0.0040
25.8022,0.1021,0.1021,0.1021,-0.0040,-0.0040,-0.0040
25.8390,0.1010,0.1010,0.1010,-0.0043,-0.0043,-0.0043
25.8757,0.0949,0.0949,0.0949,-0.0046,-0.0046,-0.0046
25.9125,0.0901,0.0901,0.0901,-0.0051,-0.0051,-0.0051
25.9493,0.0919,0.0919,0.0919,-0.0057,-0.0057,-0.0057
25.9860,0.1001,0.1001,0.1001,-0.0082,-0.0082,-0.0082
26.0228,0.1021,0.1021,0.1021,-0.0075,-0.0075,-0.0075
26.0595,0.1012,0.1012,0.1012,-0.0071,-0.0071,-0.0071
26.0963,0.0984,0.0984,0.0984,-0.0060,-0.0060,-0.0060
26.1330,0.0925,0.0925,0.0925,-0.0058,-0.0058,-0.0058
26.1698,0.0893,0.0893,0.0893,-0.0061,-0.0061,-0.0061
26.2065,0.0896,0.0896,0.0896,-0.0058,-0.0058,-0.0058
26.2433,0.0962,0.0962,0.0962,-0.0065,-0.0065,-0.0065
26.2801,0.0940,0.0940,0.0940,-0.0052,-0.0052,-0.0052
26.3168,0.0933,0.0933,0.0933,-0.0043,-0.0043,-0.0043
26.3536,0.0938,0.0938,0.0938,-0.0041,-0.0041,-0.0041
26.3903,0.0928,0.0928,0.0928,-0.0033,-0.0033,-0.0033
26.4271,0.0890,0.0890,0.0890,-0.0034,-0.0034,-0.0034
26.4638,0.0900,0.0900,0.0900,-0.0026,-0.0026,-0.0026
26.5006,0.0888,0.0888,0.0888,-0.0017,-0.0017,-0.0017
26.5373,0.0874,0.0874,0.0874,-0.0012,-0.0012,-0.0012
26.5741,0.0852,0.0852,0.0852,-0.0009,-0.0009,-0.0009
26.6109,0.0831,0.0831,0.0831,-0.0006,-0.0006,-0.0006
26.6476,0.0797,0.0797,0.0797,-0.0016,-0.0016,-0.0016
26.6844,0.0833,0.0833,0.0833,-0.0025,-0.0025,-0.0025
26.7211,0.0819,0.0819,0.0819,-0.0019,-0.0019,-0.0019
26.7579,0.0828,0.0828,0.0828,-0.0010,-0.0010,-0.0010
26.7946,0.0828,0.0828,0.0828,-0.0004,-0.0004,-0.0004
26.8314,0.0822,0.0822,0.0822,0.0001,0.0001,0.0001
26.8681,0.0814,0.0814,0.0814,0.0007,0.0007,0.0007
26.9049,0.0836,0.0836,0.0836,0.0006,0.0006,0.0006
26.9416,0.0866,0.0866,0.0866,0.0015,0.0015,0.0015
26.9784,0.0830,0.0830,0.0830,0.0005,0.0005,0.0005
27.0152,0.0805,0.0805,0.0805,-0.0008,-0.0008,-0.0008
27.0519,0.0812,0.0812,0.0812,-0.0013,-0.0013,-0.0013
27.0887,0.0831,0.0831,0.0831,-0.0018,-0.0018,-0.0018
27.1254,0.0859,0.0859,0.0859,-0.0025,-0.0025,-0.0025
27.1622,0.0861,0.0861,0.0861,-0.0023,-0.0023,-0.0023
27.1989,0.0844,0.0844,0.0844,-0.0027,-0.0027,-0.0027
27.2357,0.0812,0.0812,0.0812,-0.0024,-0.0024,-0.0024
27.2724,0.0766,0.0766,0.0766,-0.0024,-0.0024,-0.0024
27.3092,0.0760,0.0760,0.0760,-0.0027,-0.0027,-0.0027
27.3460,0.0761,0.0761,0.0761,-0.0020,-0.0020,-0.0020
27.3827,0.0772,0.0772,0.0772,-0.0017,-0.0017,-0.0017
27.4195,0.0770,0.0770,0.0770,-0.0012,-0.0012,-0.0012
27.4562,0.0750,0.0750,0.0750,-0.0009,-0.0009,-0.0009
27.4930,0.0749,0.0749,0.0749,-0.0011,-0.0011,-0.0011
27.5297,0.0741,0.0741,0.0741,-0.0015,-0.0015,-0.0015
27.5665,0.0724,0.0724,0.0724,-0.0018,-0.0018,-0.0018
27.6032,0.0712,0.0712,0.0712,-0.0014,-0.0014,-0.0014
27.6400,0.0682,0.0682,0.0682,-0.0014,-0.0014,-0.0014
27.6768,0.0678,0.0678,0.0678,-0.0012,-0.0012,-0.0012
27.7135,0.0680,0.0680,0.0680,-0.0010,-0.0010,-0.0010
27.7503,0.0696,0.0696,0.0696,-0.0009,-0.0009,-0.0009
27.7870,0.0718,0.0718,0.0718,-0.0009,-0.0009,-0.0009
27.8238,0.0695,0.0695,0.0695,-0.0009,-0.0009,-0.0009
27.8605,0.0677,0.0677,0.0677,-0.0006,-0.0006,-0.0006
27.8973,0.0677,0.0677,0.0677,-0.0009,-0.0009,-0.0009
27.9340,0.0657,0.0657,0.0657,-0.0014,-0.0014,-0.0014
27.9708,0.0669,0.0669,0.0669,-0.0019,-0.0019,-0.0019
