Energy,xx,yy,zz,xy,xz,yz
4.6966,7.4396,7.4396,6.5223,0.0000,0.0000,0.0000
4.7097,7.9889,7.9889,6.6717,0.0000,-0.0000,0.0000
4.7228,8.4628,8.4628,6.7403,0.0000,-0.0000,0.0000
4.7358,7.9418,7.9418,6.4702,0.0000,-0.0000,0.0000
4.7489,7.5431,7.5431,6.3256,0.0000,0.0000,0.0000
4.7620,7.4399,7.4399,6.2743,0.0000,-0.0000,-0.0000
4.7751,7.3562,7.3562,6.2320,0.0000,0.0000,0.0000
4.7882,7.2935,7.2935,6.2130,0.0000,-0.0000,0.0000
4.8013,7.3431,7.3431,6.2950,0.0000,-0.0000,0.0000
4.8143,7.4666,7.4666,6.4970,0.0000,0.0000,0.0000
4.8274,7.8388,7.8388,6.7378,0.0000,0.0000,0.0000
4.8405,8.5540,8.5540,7.2852,0.0000,0.0000,0.0000
4.8536,9.2002,9.2002,7.6522,0.0000,0.0000,0.0000
4.8667,9.9358,9.9358,8.1708,0.0000,0.0000,-0.0000
4.8798,9.9977,9.9977,8.4975,0.0000,0.0000,0.0000
4.8928,9.7588,9.7588,8.6180,0.0000,-0.0000,-0.0000
4.9059,9.4235,9.4235,8.6306,0.0000,-0.0000,0.0000
4.9190,8.9513,8.9513,8.5590,0.0000,0.0000,0.0000
4.9321,8.4948,8.4948,8.4903,0.0000,-0.0000,0.0000
4.9452,8.3122,8.3122,8.4941,0.0000,-0.0000,0.0000
4.9582,8.3145,8.3145,8.5617,0.0000,0.0000,0.0000
4.9713,8.2809,8.2809,8.7750,0.0000,0.0000,0.0000
4.9844,8.1932,8.1932,9.1201,0.0000,0.0000,0.0000
4.9975,8.3137,8.3137,9.4186,0.0000,-0.0000,0.0000
5.0106,8.6205,8.6205,9.6692,0.0000,-0.0000,0.0000
5.0237,9.1504,9.1504,9.9600,0.0000,0.0000,0.0000
5.0367,9.9535,9.9535,10.1832,0.0000,-0.0000,0.0000
5.0498,10.2420,10.2420,10.2136,0.0000,0.0000,-0.0000
5.0629,9.8332,9.8332,10.0676,0.0000,0.0000,-0.0000
5.0760,9.1444,9.1444,9.8513,0.0000,0.0000,0.0000
5.0891,8.5382,8.5382,9.6074,0.0000,-0.0000,-0.0000
5.1022,8.0892,8.0892,9.3910,0.0000,0.0000,0.0000
5.1152,7.9489,7.9489,9.2446,0.0000,0.0000,-0.0000
